OID_,timestamp,heading,speedmph,vehicleid,latitude,longitude
164233,44578.97801,0,0,282,43.05568587,-76.10975304
164239,44578.97801,302,5,270,43.0554206,-76.10741058
164243,44578.97801,0,0,278,43.04666529,-76.15258047
164248,44578.97801,314,1,280,43.05600465,-76.1083722
164252,44578.97813,0,0,282,43.05568587,-76.10975304
164256,44578.97813,354,9,278,43.04696417,-76.15242291
164259,44578.97813,309,0,281,43.05222161,-76.14867157
164260,44578.97813,0,0,286,43.0559725,-76.10831003
164262,44578.97813,314,1,280,43.05600465,-76.1083722
164269,44578.97813,302,5,270,43.0554206,-76.10741058
164272,44578.97824,0,0,286,43.0559725,-76.10831003
164278,44578.97824,0,0,282,43.05568587,-76.10975304
164282,44578.97824,302,5,270,43.0554206,-76.10741058
164284,44578.97824,0,0,281,43.05224119,-76.14866574
164287,44578.97824,7,7,278,43.04741952,-76.1522341
164291,44578.97824,314,1,280,43.05600465,-76.1083722
164296,44578.97836,0,0,282,43.05568587,-76.10975304
164298,44578.97836,0,0,286,43.0559725,-76.10831003
164301,44578.97836,0,0,281,43.05224119,-76.14866574
164307,44578.97836,359,21,278,43.04825851,-76.15220033
164309,44578.97836,302,5,270,43.0554206,-76.10741058
164312,44578.97836,314,1,280,43.05600465,-76.1083722
164316,44578.97847,0,0,286,43.0559725,-76.10831003
164318,44578.97847,302,5,270,43.0554206,-76.10741058
164319,44578.97847,0,0,282,43.05568587,-76.10975304
164326,44578.97847,0,0,281,43.05224119,-76.14866574
164331,44578.97847,0,18,278,43.04913807,-76.15225697
164334,44578.97847,314,1,280,43.05600465,-76.1083722
164335,44578.97859,0,0,286,43.0559725,-76.10831003
164340,44578.97859,0,0,282,43.05568587,-76.10975304
164344,44578.97859,0,0,281,43.05224483,-76.14866967
164345,44578.97859,12,10,278,43.04945801,-76.15224338
164347,44578.97859,302,5,270,43.0554206,-76.10741058
164348,44578.97859,302,5,270,43.0554206,-76.10741058
164354,44578.97859,314,1,280,43.05600465,-76.1083722
164360,44578.9787,0,0,286,43.0559725,-76.10831003
164363,44578.9787,0,0,282,43.05568587,-76.10975304
164365,44578.9787,78,7,281,43.05228397,-76.14863446
164368,44578.9787,353,14,278,43.04974309,-76.152238
164370,44578.9787,302,5,270,43.0554206,-76.10741058
164378,44578.9787,314,1,280,43.05600465,-76.1083722
164382,44578.97882,0,0,286,43.0559725,-76.10831003
164384,44578.97882,0,0,282,43.05568587,-76.10975304
164389,44578.97882,302,5,270,43.0554206,-76.10741058
164393,44578.97882,3,17,278,43.05056257,-76.15220836
164395,44578.97882,314,1,280,43.05600465,-76.1083722
164399,44578.97882,314,1,280,43.05600465,-76.1083722
164400,44578.97882,56,21,281,43.05286478,-76.14745176
164404,44578.97894,0,0,282,43.05568587,-76.10975304
164406,44578.97894,0,0,286,43.0559725,-76.10831003
164408,44578.97894,302,5,270,43.0554206,-76.10741058
164410,44578.97894,88,5,278,43.05093295,-76.15202028
164414,44578.97894,55,22,281,43.05346778,-76.14618441
164420,44578.97894,314,1,280,43.05600465,-76.1083722
164422,44578.97905,0,0,286,43.0559725,-76.10831003
164428,44578.97905,0,0,282,43.05568587,-76.10975304
164436,44578.97905,314,1,280,43.05600465,-76.1083722
164438,44578.97905,302,5,270,43.0554206,-76.10741058
164439,44578.97905,75,8,278,43.0510225,-76.15165516
164443,44578.97905,57,24,281,43.05406281,-76.14498056
164447,44578.97917,0,0,286,43.0559725,-76.10831003
164452,44578.97917,0,0,282,43.05568587,-76.10975304
164458,44578.97917,314,1,280,43.05600465,-76.1083722
164459,44578.97917,101,7,278,43.05102788,-76.15128637
164461,44578.97917,302,5,270,43.0554206,-76.10741058
164465,44578.97917,58,25,281,43.05435937,-76.14438878
164466,44578.97928,0,0,286,43.0559725,-76.10831003
164467,44578.97928,302,5,270,43.0554206,-76.10741058
164473,44578.97928,0,0,282,43.05568587,-76.10975304
164475,44578.97928,54,12,281,43.05496279,-76.14326443
164482,44578.97928,86,5,278,43.05099955,-76.15090818
164486,44578.97928,314,1,280,43.05600465,-76.1083722
164488,44578.9794,0,0,286,43.0559725,-76.10831003
164492,44578.9794,0,0,282,43.05568587,-76.10975304
164495,44578.9794,302,5,270,43.0554206,-76.10741058
164496,44578.9794,153,10,281,43.05476389,-76.14289543
164498,44578.9794,95,19,278,43.05093086,-76.15010589
164507,44578.9794,314,1,280,43.05600465,-76.1083722
164514,44578.97951,0,0,286,43.0559725,-76.10831003
164518,44578.97951,149,13,281,43.05413767,-76.14240874
164520,44578.97951,0,0,282,43.05568587,-76.10975304
164525,44578.97951,302,5,270,43.0554206,-76.10741058
164527,44578.97951,98,20,278,43.05083468,-76.14893656
164530,44578.97951,314,1,280,43.05600465,-76.1083722
164533,44578.97963,0,0,286,43.0559725,-76.10831003
164535,44578.97963,0,0,282,43.05568587,-76.10975304
164541,44578.97963,158,8,281,43.05363245,-76.14202921
164542,44578.97963,93,9,278,43.05078725,-76.14800613
164545,44578.97963,302,5,270,43.0554206,-76.10741058
164555,44578.97963,314,1,280,43.05600465,-76.1083722
164558,44578.97975,0,0,282,43.05568587,-76.10975304
164565,44578.97975,0,0,278,43.05082519,-76.14794331
164568,44578.97975,0,0,286,43.0559725,-76.10831003
164569,44578.97975,182,5,281,43.05350535,-76.14201577
164570,44578.97975,302,5,270,43.0554206,-76.10741058
164576,44578.97975,314,1,280,43.05600465,-76.1083722
164583,44578.97986,302,5,270,43.0554206,-76.10741058
164584,44578.97986,0,0,286,43.0559725,-76.10831003
164587,44578.97986,0,0,282,43.05568587,-76.10975304
164588,44578.97986,173,14,281,43.05301827,-76.14210306
164595,44578.97986,0,0,278,43.05082224,-76.14793938
164596,44578.97986,0,0,278,43.05082224,-76.14793938
164599,44578.97986,314,1,280,43.05600465,-76.1083722
164604,44578.97998,0,0,286,43.0559725,-76.10831003
164609,44578.97998,0,0,282,43.05568587,-76.10975304
164610,44578.97998,0,0,282,43.05568587,-76.10975304
164616,44578.97998,302,5,270,43.0554206,-76.10741058
164617,44578.97998,314,1,280,43.05600465,-76.1083722
164619,44578.97998,0,0,278,43.05082277,-76.14793854
164622,44578.97998,314,1,280,43.05600465,-76.1083722
164625,44578.97998,171,12,281,43.05233029,-76.14204481
164627,44578.98009,0,0,286,43.0559725,-76.10831003
164630,44578.98009,302,5,270,43.0554206,-76.10741058
164635,44578.98009,0,0,282,43.05568587,-76.10975304
164643,44578.98009,90,15,281,43.05223329,-76.14144992
164644,44578.98009,314,1,280,43.05600465,-76.1083722
164645,44578.98009,88,14,278,43.05083649,-76.14733785
164649,44578.98021,0,0,286,43.0559725,-76.10831003
164658,44578.98021,0,0,282,43.05568587,-76.10975304
164659,44578.98021,93,25,281,43.05219716,-76.1401237
164662,44578.98021,302,5,270,43.0554206,-76.10741058
164664,44578.98021,93,19,278,43.05080459,-76.14664922
164670,44578.98021,314,1,280,43.05600465,-76.1083722
164674,44578.98032,0,0,286,43.0559725,-76.10831003
164678,44578.98032,302,5,270,43.0554206,-76.10741058
164680,44578.98032,0,0,282,43.05568587,-76.10975304
164685,44578.98032,89,19,281,43.05219719,-76.13889584
164691,44578.98032,94,2,278,43.05076493,-76.14597619
164694,44578.98032,314,1,280,43.05600465,-76.1083722
164696,44578.98044,0,0,286,43.0559725,-76.10831003
164698,44578.98044,302,5,270,43.0554206,-76.10741058
164700,44578.98044,0,0,282,43.05568587,-76.10975304
164701,44578.98044,87,13,281,43.05217889,-76.13803891
164708,44578.98044,0,0,278,43.05075044,-76.14597713
164712,44578.98044,314,1,280,43.05600465,-76.1083722
164717,44578.98056,0,0,286,43.0559725,-76.10831003
164718,44578.98056,302,5,270,43.0554206,-76.10741058
164724,44578.98056,94,14,281,43.05216097,-76.13758139
164727,44578.98056,0,0,282,43.05568587,-76.10975304
164732,44578.98056,83,8,278,43.05075426,-76.14593599
164734,44578.98056,314,1,280,43.05600465,-76.1083722
164739,44578.98067,0,0,286,43.0559725,-76.10831003
164740,44578.98067,0,0,286,43.0559725,-76.10831003
164741,44578.98067,302,5,270,43.0554206,-76.10741058
164747,44578.98067,0,0,282,43.05568587,-76.10975304
164755,44578.98067,84,10,281,43.05216759,-76.13671322
164759,44578.98067,92,20,278,43.05075134,-76.14466402
164761,44578.98067,314,1,280,43.05600465,-76.1083722
164762,44578.98079,0,0,286,43.0559725,-76.10831003
164763,44578.98079,302,5,270,43.0554206,-76.10741058
164767,44578.98079,0,0,282,43.05568587,-76.10975304
164768,44578.98079,0,0,282,43.05568587,-76.10975304
164773,44578.98079,97,13,281,43.05219425,-76.13581644
164781,44578.98079,314,1,280,43.05600465,-76.1083722
164784,44578.98079,90,19,278,43.05073705,-76.14347543
164788,44578.9809,0,0,286,43.0559725,-76.10831003
164789,44578.9809,90,18,281,43.0521439,-76.13530581
164790,44578.9809,0,0,282,43.05568587,-76.10975304
164794,44578.9809,92,24,278,43.05070824,-76.14212685
164796,44578.9809,302,5,270,43.0554206,-76.10741058
164804,44578.9809,314,1,280,43.05600465,-76.1083722
164807,44578.98102,0,0,286,43.0559725,-76.10831003
164811,44578.98102,0,0,282,43.05568587,-76.10975304
164816,44578.98102,90,23,278,43.05073347,-76.1413694
164817,44578.98102,302,5,270,43.0554206,-76.10741058
164818,44578.98102,99,17,281,43.05213801,-76.13408982
164825,44578.98102,314,1,280,43.05600465,-76.1083722
164830,44578.98113,0,0,286,43.0559725,-76.10831003
164834,44578.98113,302,5,270,43.0554206,-76.10741058
164835,44578.98113,0,0,282,43.05568587,-76.10975304
164839,44578.98113,93,18,281,43.05210374,-76.13311432
164842,44578.98113,85,23,278,43.05073265,-76.13977464
164850,44578.98113,314,1,280,43.05600465,-76.1083722
164859,44578.98125,0,0,282,43.05568587,-76.10975304
164861,44578.98125,0,0,286,43.0559725,-76.10831003
164864,44578.98125,302,5,270,43.0554206,-76.10741058
164865,44578.98125,314,1,280,43.05600465,-76.1083722
164869,44578.98125,90,24,278,43.05072708,-76.13826958
164872,44578.98125,92,24,281,43.05207313,-76.131812
164874,44578.98137,0,0,286,43.0559725,-76.10831003
164875,44578.98137,302,5,270,43.0554206,-76.10741058
164881,44578.98137,0,0,282,43.05568587,-76.10975304
164888,44578.98137,90,13,278,43.05071076,-76.13704229
164890,44578.98137,92,21,281,43.05205618,-76.13039941
164895,44578.98137,314,1,280,43.05600465,-76.1083722
164900,44578.98148,0,0,282,43.05568587,-76.10975304
164901,44578.98148,90,7,278,43.05068784,-76.13673683
164905,44578.98148,0,0,286,43.0559725,-76.10831003
164907,44578.98148,302,5,270,43.0554206,-76.10741058
164910,44578.98148,73,11,281,43.05210552,-76.12992919
164916,44578.98148,314,1,280,43.05600465,-76.1083722
164917,44578.9816,0,0,286,43.0559725,-76.10831003
164921,44578.9816,302,5,270,43.0554206,-76.10741058
164925,44578.9816,68,8,281,43.05230596,-76.12914688
164926,44578.9816,0,0,282,43.05568587,-76.10975304
164927,44578.9816,68,8,281,43.05230596,-76.12914688
164932,44578.9816,89,25,278,43.05067083,-76.13570934
164937,44578.9816,314,1,280,43.05600465,-76.1083722
164941,44578.98171,0,0,282,43.05568587,-76.10975304
164942,44578.98171,0,0,286,43.0559725,-76.10831003
164946,44578.98171,302,5,270,43.0554206,-76.10741058
164949,44578.98171,90,26,278,43.05065269,-76.13482806
164951,44578.98171,67,9,281,43.05242235,-76.12890134
164957,44578.98171,314,1,280,43.05600465,-76.1083722
164964,44578.98183,0,0,282,43.05568587,-76.10975304
164966,44578.98183,62,3,281,43.05244817,-76.1286319
164967,44578.98183,91,25,278,43.05061305,-76.13327491
164969,44578.98183,62,3,281,43.05244817,-76.1286319
164970,44578.98183,0,0,286,43.0559725,-76.10831003
164974,44578.98183,302,5,270,43.0554206,-76.10741058
164977,44578.98183,314,1,280,43.05600465,-76.1083722
164984,44578.98194,0,0,286,43.0559725,-76.10831003
164985,44578.98194,302,5,270,43.0554206,-76.10741058
164992,44578.98194,0,0,282,43.05568587,-76.10975304
164995,44578.98194,98,7,278,43.05056665,-76.13230183
164998,44578.98194,61,9,281,43.05257638,-76.12808661
165003,44578.98194,314,1,280,43.05600465,-76.1083722
165007,44578.98206,0,0,286,43.0559725,-76.10831003
165008,44578.98206,302,5,270,43.0554206,-76.10741058
165012,44578.98206,0,0,282,43.05568587,-76.10975304
165016,44578.98206,86,6,281,43.05265956,-76.12785559
165019,44578.98206,91,23,278,43.05059047,-76.13142946
165025,44578.98206,314,1,280,43.05600465,-76.1083722
165028,44578.98218,0,0,286,43.0559725,-76.10831003
165031,44578.98218,0,0,282,43.05568587,-76.10975304
165036,44578.98218,0,0,281,43.05269635,-76.12770076
165038,44578.98218,302,5,270,43.0554206,-76.10741058
165039,44578.98218,92,24,278,43.05056086,-76.12980587
165043,44578.98218,314,1,280,43.05600465,-76.1083722
165056,44578.98229,0,0,286,43.0559725,-76.10831003
165057,44578.98229,314,1,280,43.05600465,-76.1083722
165060,44578.98229,302,5,270,43.0554206,-76.10741058
165061,44578.98229,0,0,282,43.05568587,-76.10975304
165063,44578.98229,302,5,270,43.0554206,-76.10741058
165065,44578.98229,92,24,278,43.05055617,-76.12912911
165069,44578.98229,0,0,281,43.05269718,-76.12769593
165071,44578.98241,0,0,286,43.0559725,-76.10831003
165073,44578.98241,302,5,270,43.0554206,-76.10741058
165077,44578.98241,0,0,282,43.05568587,-76.10975304
165081,44578.98241,0,0,281,43.05269718,-76.12769593
165082,44578.98241,108,24,278,43.05039307,-76.12761012
165089,44578.98241,314,1,280,43.05600465,-76.1083722
165093,44578.98252,0,0,286,43.0559725,-76.10831003
165096,44578.98252,0,0,281,43.05269718,-76.12769593
165097,44578.98252,0,0,282,43.05568587,-76.10975304
165102,44578.98252,110,24,278,43.05010628,-76.1262273
165103,44578.98252,302,5,270,43.0554206,-76.10741058
165112,44578.98252,314,1,280,43.05600465,-76.1083722
165116,44578.98264,0,0,286,43.0559725,-76.10831003
165121,44578.98264,314,1,280,43.05600465,-76.1083722
165123,44578.98264,0,0,282,43.05568587,-76.10975304
165125,44578.98264,302,5,270,43.0554206,-76.10741058
165127,44578.98264,302,5,270,43.0554206,-76.10741058
165130,44578.98264,0,0,281,43.05269718,-76.12769593
165135,44578.98264,115,27,278,43.0496196,-76.12480107
165136,44578.98275,0,0,286,43.0559725,-76.10831003
165140,44578.98275,302,5,270,43.0554206,-76.10741058
165141,44578.98275,0,0,281,43.05269718,-76.12769593
165142,44578.98275,0,0,282,43.05568587,-76.10975304
165150,44578.98275,103,21,278,43.04928365,-76.12344327
165153,44578.98275,314,1,280,43.05600465,-76.1083722
165158,44578.98287,0,0,286,43.0559725,-76.10831003
165163,44578.98287,0,0,282,43.05568587,-76.10975304
165166,44578.98287,0,0,281,43.05269718,-76.12769593
165173,44578.98287,302,5,270,43.0554206,-76.10741058
165174,44578.98287,93,25,278,43.04921657,-76.1225891
165176,44578.98287,314,1,280,43.05600465,-76.1083722
165181,44578.98299,0,0,286,43.0559725,-76.10831003
165182,44578.98299,0,0,286,43.0559725,-76.10831003
165189,44578.98299,0,0,282,43.05568587,-76.10975304
165193,44578.98299,0,0,281,43.05269718,-76.12769593
165195,44578.98299,302,5,270,43.0554206,-76.10741058
165196,44578.98299,78,28,278,43.04935096,-76.12085138
165201,44578.98299,314,1,280,43.05600465,-76.1083722
165203,44578.9831,0,0,286,43.0559725,-76.10831003
165209,44578.9831,0,0,282,43.05568587,-76.10975304
165211,44578.9831,0,0,281,43.05269718,-76.12769593
165216,44578.9831,69,30,278,43.0498318,-76.1191318
165218,44578.9831,302,5,270,43.0554206,-76.10741058
165219,44578.9831,314,1,280,43.05600465,-76.1083722
165228,44578.98322,0,0,282,43.05568587,-76.10975304
165230,44578.98322,67,26,278,43.05032295,-76.11747856
165234,44578.98322,0,0,286,43.0559725,-76.10831003
165237,44578.98322,302,5,270,43.0554206,-76.10741058
165238,44578.98322,0,0,281,43.05269718,-76.12769593
165243,44578.98322,314,1,280,43.05600465,-76.1083722
165248,44578.98333,0,0,286,43.0559725,-76.10831003
165254,44578.98333,0,0,282,43.05568587,-76.10975304
165259,44578.98333,69,26,278,43.05049814,-76.11680893
165260,44578.98333,302,5,270,43.0554206,-76.10741058
165262,44578.98333,0,0,281,43.05269718,-76.12769593
165265,44578.98333,314,1,280,43.05600465,-76.1083722
165269,44578.98345,0,0,286,43.0559725,-76.10831003
165276,44578.98345,0,0,282,43.05568587,-76.10975304
165279,44578.98345,0,0,281,43.05269718,-76.12769593
165280,44578.98345,69,28,278,43.05088289,-76.11519702
165283,44578.98345,302,5,270,43.0554206,-76.10741058
165285,44578.98345,314,1,280,43.05600465,-76.1083722
165290,44578.98356,0,0,286,43.0559725,-76.10831003
165296,44578.98356,0,0,281,43.05269718,-76.12769593
165298,44578.98356,0,0,282,43.05568587,-76.10975304
165299,44578.98356,66,30,278,43.05149774,-76.11351207
165302,44578.98356,302,5,270,43.0554206,-76.10741058
165308,44578.98356,314,1,280,43.05600465,-76.1083722
165313,44578.98368,0,0,282,43.05568587,-76.10975304
165322,44578.98368,61,30,278,43.05220076,-76.11189813
165323,44578.98368,0,0,286,43.0559725,-76.10831003
165325,44578.98368,0,0,281,43.05269718,-76.12769593
165327,44578.98368,302,5,270,43.0554206,-76.10741058
165329,44578.98368,314,1,280,43.05600465,-76.1083722
165333,44578.9838,0,0,286,43.0559725,-76.10831003
165334,44578.9838,302,5,270,43.0554206,-76.10741058
165339,44578.9838,0,0,282,43.05568587,-76.10975304
165344,44578.9838,65,30,278,43.05271956,-76.11041584
165347,44578.9838,0,0,281,43.05269718,-76.12769593
165353,44578.9838,314,1,280,43.05600465,-76.1083722
165355,44578.98391,0,0,286,43.0559725,-76.10831003
165361,44578.98391,0,0,282,43.05568587,-76.10975304
165362,44578.98391,80,30,278,43.05306394,-76.10857332
165364,44578.98391,302,5,270,43.0554206,-76.10741058
165366,44578.98391,0,0,281,43.05269718,-76.12769593
165370,44578.98391,314,1,280,43.05600465,-76.1083722
165383,44578.98403,314,1,280,43.05600465,-76.1083722
165385,44578.98403,0,0,286,43.0559725,-76.10831003
165388,44578.98403,302,5,270,43.0554206,-76.10741058
165389,44578.98403,0,0,282,43.05568587,-76.10975304
165394,44578.98403,82,29,278,43.05323618,-76.10677502
165395,44578.98403,0,0,281,43.05269718,-76.12769593
165398,44578.98414,0,0,286,43.0559725,-76.10831003
165404,44578.98414,0,0,282,43.05568587,-76.10975304
165406,44578.98414,0,0,281,43.05269718,-76.12769593
165408,44578.98414,302,5,270,43.0554206,-76.10741058
165410,44578.98414,77,23,278,43.05333271,-76.1060643
165419,44578.98414,314,1,280,43.05600465,-76.1083722
165422,44578.98426,0,0,286,43.0559725,-76.10831003
165427,44578.98426,0,0,282,43.05568587,-76.10975304
165434,44578.98426,0,0,281,43.05269718,-76.12769593
165437,44578.98426,302,5,270,43.0554206,-76.10741058
165439,44578.98426,78,21,278,43.0536188,-76.10488798
165442,44578.98426,314,1,280,43.05600465,-76.1083722
165444,44578.98438,0,0,286,43.0559725,-76.10831003
165446,44578.98438,0,0,282,43.05568587,-76.10975304
165450,44578.98438,302,5,270,43.0554206,-76.10741058
165453,44578.98438,36,12,278,43.05385357,-76.10407238
165455,44578.98438,0,0,281,43.05269718,-76.12769593
165464,44578.98438,314,1,280,43.05600465,-76.1083722
165465,44578.98449,0,0,286,43.0559725,-76.10831003
165470,44578.98449,0,0,281,43.05269718,-76.12769593
165472,44578.98449,0,0,282,43.05568587,-76.10975304
165475,44578.98449,5,21,278,43.05465022,-76.10389654
165477,44578.98449,302,5,270,43.0554206,-76.10741058
165483,44578.98449,314,1,280,43.05600465,-76.1083722
165486,44578.98461,0,0,286,43.0559725,-76.10831003
165493,44578.98461,0,0,282,43.05568587,-76.10975304
165494,44578.98461,302,5,270,43.0554206,-76.10741058
165496,44578.98461,0,0,281,43.05269718,-76.12769593
165499,44578.98461,356,12,278,43.05540703,-76.10390608
165503,44578.98461,314,1,280,43.05600465,-76.1083722
165508,44578.98473,0,0,286,43.0559725,-76.10831003
165509,44578.98473,0,0,282,43.05568587,-76.10975304
165513,44578.98473,302,5,270,43.0554206,-76.10741058
165515,44578.98473,0,0,282,43.05568587,-76.10975304
165520,44578.98473,0,0,281,43.05269718,-76.12769593
165521,44578.98473,289,13,278,43.05559129,-76.104133
165524,44578.98473,314,1,280,43.05600465,-76.1083722
165530,44578.98484,0,0,286,43.0559725,-76.10831003
165533,44578.98484,302,5,270,43.0554206,-76.10741058
165537,44578.98484,0,0,282,43.05568587,-76.10975304
165540,44578.98484,0,0,281,43.05269718,-76.12769593
165545,44578.98484,252,22,278,43.05540092,-76.10507371
165549,44578.98484,314,1,280,43.05600465,-76.1083722
165551,44578.98495,0,0,286,43.0559725,-76.10831003
165555,44578.98495,302,5,270,43.0554206,-76.10741058
165557,44578.98495,0,0,282,43.05568587,-76.10975304
165560,44578.98495,0,0,281,43.05269718,-76.12769593
165563,44578.98495,238,14,278,43.05514231,-76.10608175
165571,44578.98495,314,1,280,43.05600465,-76.1083722
165577,44578.98507,0,0,282,43.05568587,-76.10975304
165580,44578.98507,247,13,278,43.05478018,-76.10692013
165581,44578.98507,0,0,286,43.0559725,-76.10831003
165584,44578.98507,0,0,281,43.05269718,-76.12769593
165586,44578.98507,302,5,270,43.0554206,-76.10741058
165593,44578.98507,314,1,280,43.05600465,-76.1083722
165599,44578.98519,0,0,282,43.05568587,-76.10975304
165604,44578.98519,0,0,281,43.05269718,-76.12769593
165606,44578.98519,268,22,278,43.05470398,-76.10835076
165607,44578.98519,0,0,286,43.0559725,-76.10831003
165610,44578.98519,314,1,280,43.05600465,-76.1083722
165613,44578.98519,302,5,270,43.0554206,-76.10741058
165615,44578.9853,0,0,286,43.0559725,-76.10831003
165616,44578.9853,0,0,286,43.0559725,-76.10831003
165617,44578.9853,302,5,270,43.0554206,-76.10741058
165618,44578.9853,0,0,282,43.05568587,-76.10975304
165622,44578.9853,0,0,281,43.05269718,-76.12769593
165625,44578.9853,290,21,278,43.05481769,-76.10890156
165634,44578.9853,314,1,280,43.05600465,-76.1083722
165641,44578.98542,296,12,278,43.05505038,-76.10981712
165644,44578.98542,0,0,282,43.05568587,-76.10975304
165646,44578.98542,0,0,286,43.0559725,-76.10831003
165648,44578.98542,302,5,270,43.0554206,-76.10741058
165649,44578.98542,0,0,281,43.05269718,-76.12769593
165657,44578.98542,314,1,280,43.05600465,-76.1083722
165659,44578.98554,302,5,270,43.0554206,-76.10741058
165660,44578.98554,0,0,286,43.0559725,-76.10831003
165663,44578.98554,0,0,282,43.05568587,-76.10975304
165673,44578.98554,292,1,278,43.05505866,-76.11001558
165675,44578.98554,0,0,281,43.05269718,-76.12769593
165676,44578.98554,314,1,280,43.05600465,-76.1083722
165680,44578.98565,0,0,286,43.0559725,-76.10831003
165681,44578.98565,0,0,286,43.0559725,-76.10831003
165688,44578.98565,0,0,282,43.05568587,-76.10975304
165690,44578.98565,0,0,281,43.05269718,-76.12769593
165692,44578.98565,266,17,278,43.05501382,-76.11044175
165693,44578.98565,302,5,270,43.0554206,-76.10741058
165695,44578.98565,314,1,280,43.05600465,-76.1083722
165702,44578.98576,0,0,286,43.0559725,-76.10831003
165703,44578.98576,302,5,270,43.0554206,-76.10741058
165706,44578.98576,0,0,282,43.05568587,-76.10975304
165718,44578.98576,314,1,280,43.05600465,-76.1083722
165719,44578.98576,0,0,281,43.05269718,-76.12769593
165721,44578.98576,117,5,278,43.05484728,-76.1106219
165723,44578.98588,0,0,286,43.0559725,-76.10831003
165725,44578.98588,302,5,270,43.0554206,-76.10741058
165729,44578.98588,0,0,282,43.05568587,-76.10975304
165735,44578.98588,98,1,278,43.05489088,-76.11028912
165739,44578.98588,0,0,281,43.05269718,-76.12769593
165743,44578.98588,314,1,280,43.05600465,-76.1083722
165746,44578.986,0,0,286,43.0559725,-76.10831003
165749,44578.986,0,0,282,43.05568587,-76.10975304
165753,44578.986,302,5,270,43.0554206,-76.10741058
165759,44578.986,314,1,280,43.05600465,-76.1083722
165762,44578.986,0,0,278,43.05482487,-76.11025337
165764,44578.986,0,0,281,43.05269718,-76.12769593
165766,44578.98611,0,0,286,43.0559725,-76.10831003
165773,44578.98611,0,0,282,43.05568587,-76.10975304
165778,44578.98611,0,0,281,43.05269718,-76.12769593
165779,44578.98611,0,0,278,43.05483887,-76.11023894
165780,44578.98611,302,5,270,43.0554206,-76.10741058
165781,44578.98611,302,5,270,43.0554206,-76.10741058
165787,44578.98611,314,1,280,43.05600465,-76.1083722
165788,44578.98623,0,0,286,43.0559725,-76.10831003
165789,44578.98623,0,0,286,43.0559725,-76.10831003
165794,44578.98623,302,5,270,43.0554206,-76.10741058
165797,44578.98623,0,0,282,43.05568587,-76.10975304
165802,44578.98623,0,0,278,43.05483887,-76.11023894
165805,44578.98623,314,1,280,43.05600465,-76.1083722
165807,44578.98623,0,0,281,43.05269718,-76.12769593
165811,44578.98634,0,0,286,43.0559725,-76.10831003
165812,44578.98634,302,5,270,43.0554206,-76.10741058
165818,44578.98634,0,0,282,43.05568587,-76.10975304
165821,44578.98634,0,0,281,43.05269718,-76.12769593
165825,44578.98634,0,0,278,43.05483887,-76.11023894
165831,44578.98634,314,1,280,43.05600465,-76.1083722
165833,44578.98646,0,0,282,43.05568587,-76.10975304
165839,44578.98646,0,0,278,43.05483887,-76.11023894
165840,44578.98646,0,0,286,43.0559725,-76.10831003
165842,44578.98646,0,0,281,43.05269718,-76.12769593
165847,44578.98646,302,5,270,43.0554206,-76.10741058
165853,44578.98646,314,1,280,43.05600465,-76.1083722
165854,44578.98657,0,0,286,43.0559725,-76.10831003
165855,44578.98657,0,0,286,43.0559725,-76.10831003
165857,44578.98657,0,0,282,43.05568587,-76.10975304
165863,44578.98657,0,0,281,43.05269718,-76.12769593
165865,44578.98657,302,5,270,43.0554206,-76.10741058
165867,44578.98657,0,0,278,43.05483887,-76.11023894
165873,44578.98657,314,1,280,43.05600465,-76.1083722
165877,44578.98669,0,0,286,43.0559725,-76.10831003
165881,44578.98669,0,0,282,43.05568587,-76.10975304
165885,44578.98669,302,5,270,43.0554206,-76.10741058
165887,44578.98669,302,5,270,43.0554206,-76.10741058
165889,44578.98669,0,0,281,43.05269718,-76.12769593
165897,44578.98669,0,0,278,43.05483887,-76.11023894
165898,44578.98669,314,1,280,43.05600465,-76.1083722
165905,44578.98681,0,0,286,43.0559725,-76.10831003
165910,44578.98681,0,0,282,43.05568587,-76.10975304
165912,44578.98681,314,1,280,43.05600465,-76.1083722
165914,44578.98681,302,5,270,43.0554206,-76.10741058
165917,44578.98681,0,0,278,43.05483887,-76.11023894
165919,44578.98681,0,0,281,43.05269718,-76.12769593
165921,44578.98692,0,0,286,43.0559725,-76.10831003
165925,44578.98692,302,5,270,43.0554206,-76.10741058
165929,44578.98692,0,0,282,43.05568587,-76.10975304
165931,44578.98692,0,0,281,43.05269718,-76.12769593
165935,44578.98692,0,0,278,43.05483887,-76.11023894
165939,44578.98692,314,1,280,43.05600465,-76.1083722
165945,44578.98704,0,0,286,43.0559725,-76.10831003
165947,44578.98704,0,0,282,43.05568587,-76.10975304
165950,44578.98704,0,0,281,43.05269718,-76.12769593
165955,44578.98704,314,1,280,43.05600465,-76.1083722
165957,44578.98704,302,5,270,43.0554206,-76.10741058
165958,44578.98704,0,0,278,43.05483887,-76.11023894
165961,44578.98704,0,0,278,43.05483887,-76.11023894
165966,44578.98715,0,0,286,43.0559725,-76.10831003
165969,44578.98715,0,0,282,43.05568587,-76.10975304
165972,44578.98715,302,5,270,43.0554206,-76.10741058
165973,44578.98715,0,0,281,43.05269718,-76.12769593
165976,44578.98715,0,0,278,43.05483887,-76.11023894
165984,44578.98715,314,1,280,43.05600465,-76.1083722
165988,44578.98727,0,0,286,43.0559725,-76.10831003
