Aux1,datetimerecorded,Device,Device_Group,Distance,Heading,Ignition,Latitude,Longitude,MaxDistance,Speed,Speed_file,Valid,Valid_GPS
FALSE,5/17/2022 19:55,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",10.93515802,180,TRUE,43.43444,-96.77844,128.85664,0.728961937,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",63.7553952,73.33376051,TRUE,43.43452,-96.77821,128.85664,4.250076342,4,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",9.014925617,35.93593334,TRUE,43.54483,-96.7112,197.2826027,0.200327229,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",215.20923,2.11083456,TRUE,43.54214,-96.72968,435.612889,14.347282,2,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",215.20923,2.11083456,TRUE,43.54214,-96.72968,435.612889,14.347282,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",215.0621626,0,TRUE,43.54214,-96.72971,435.612889,14.3374775,1,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",215.0621626,0,TRUE,43.54214,-96.72971,435.612889,14.3374775,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",215.0621626,0,TRUE,43.54214,-96.72971,435.612889,14.3374775,1,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",207.7719194,0,TRUE,43.54212,-96.72971,435.612889,13.85146129,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",207.7719194,0,TRUE,43.54212,-96.72971,435.612889,13.85146129,1,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",207.7719194,0,TRUE,43.54212,-96.72971,435.612889,13.85146129,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",207.7719194,0,TRUE,43.54212,-96.72971,435.612889,13.85146129,1,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",616.3518662,17.73650207,TRUE,43.50799,-96.79939,718.576751,41.09012442,7,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor RMS Excavating Blade 2,Contractor Motor Graders,858.62742,127.7819905,TRUE,43.47896,-96.75223,858.62742,28.61996,9,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor RMS Excavating Blade 2,Contractor Motor Graders,1106.267041,128.8564309,TRUE,43.4785,-96.75154,1106.267041,36.8743389,9,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",142.3765525,48.16751637,TRUE,43.4347,-96.77804,142.3765525,9.491770163,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.79008554,227.3950276,TRUE,43.54212,-96.72971,215.20923,0.719339036,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",22.53765574,215.9371791,TRUE,43.54209,-96.72973,215.20923,1.502510383,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",15.13012567,241.1090233,TRUE,43.54212,-96.72973,215.20923,1.008675045,1,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",15.13012567,241.1090233,TRUE,43.54212,-96.72973,215.20923,1.008675045,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.79008554,227.3950276,TRUE,43.54212,-96.72971,215.20923,0.719339036,1,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.79008554,227.3950276,TRUE,43.54212,-96.72971,215.20923,0.719339036,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.79008554,227.3950276,TRUE,43.54212,-96.72971,215.20923,0.719339036,1,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.79008554,227.3950276,TRUE,43.54212,-96.72971,215.20923,0.719339036,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",616.0492474,359.5085837,TRUE,43.55111,-96.67156,991.4882825,20.53497491,6,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor RMS Excavating Blade 2,Contractor Motor Graders,458.3534804,119.1050631,TRUE,43.47835,-96.75072,858.62742,30.55689869,8,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor RMS Excavating Blade 2,Contractor Motor Graders,802.8086642,93.13332535,TRUE,43.47884,-96.74921,858.62742,53.52057762,9,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12.15735298,334.1681279,TRUE,43.43473,-96.77806,142.3765525,0.810490199,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",24.19222842,138.9831344,TRUE,43.54478,-96.71114,24.19222842,0.806407614,0,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",268.70343,80.59835726,TRUE,43.55123,-96.67056,616.0492474,17.913562,6,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",319.1648001,85.3979718,TRUE,43.55118,-96.67036,616.0492474,21.27765334,6,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",310.9600457,94.04694311,TRUE,43.55105,-96.67039,616.0492474,20.73066971,6,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",135.1832624,115.6370438,TRUE,43.55095,-96.6711,616.0492474,9.012217496,6,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",795.9253209,89.99896732,TRUE,43.50799,-96.79639,795.9253209,26.53084403,8,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor RMS Excavating Blade 2,Contractor Motor Graders,591.1500327,70.48641235,TRUE,43.47889,-96.74862,591.1500327,39.41000218,4,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor RMS Excavating Blade 2,Contractor Motor Graders,669.3011625,72.8390969,TRUE,43.47889,-96.74831,669.3011625,44.6200775,6,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor RMS Excavating Blade 2,Contractor Motor Graders,778.8138986,73.91526566,TRUE,43.47894,-96.7479,778.8138986,51.92092657,4,TRUE,TRUE
FALSE,5/17/2022 19:55,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",19.88581908,336.4957152,TRUE,43.54483,-96.71117,24.19222842,1.325721272,2,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.30317815,270.0000069,TRUE,43.54212,-96.72973,5.30317815,0.353521642,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.30317815,270.0000069,TRUE,43.54212,-96.72973,5.30317815,0.353521642,1,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.30317815,270.0000069,TRUE,43.54212,-96.72973,5.30317815,0.353521642,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",277.9571785,212.8420975,TRUE,43.55059,-96.67113,277.9571785,18.52924328,5,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",235.2898308,203.8564683,TRUE,43.55064,-96.67092,268.70343,15.68494306,2,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",225.3381938,204.9818023,TRUE,43.55067,-96.67092,268.70343,15.02154482,6,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",187.7723823,213.3187149,TRUE,43.5508,-96.67095,268.70343,12.51732433,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,340.2465169,93.08096968,TRUE,43.47884,-96.74734,591.1500327,22.68158902,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,340.2465169,93.08096968,TRUE,43.47884,-96.74734,591.1500327,22.68158902,2,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,341.0072248,94.92242351,TRUE,43.47881,-96.74734,591.1500327,22.7322995,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,341.0072248,94.92242351,TRUE,43.47881,-96.74734,591.1500327,22.7322995,2,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",35.29290606,281.9620306,TRUE,43.43475,-96.77819,35.29290606,1.176390989,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",34.46911392,89.99995522,TRUE,43.54483,-96.71104,34.46911392,2.297787742,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.9353647,180,TRUE,43.54209,-96.72973,10.9353647,0.729024313,1,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.9353647,180,TRUE,43.54209,-96.72973,10.9353647,0.729024313,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",87.51543874,28.90750949,TRUE,43.5508,-96.67097,277.9571785,5.834362583,2,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",142.5469765,22.91755209,TRUE,43.55095,-96.67092,277.9571785,9.503131765,6,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",249.3218435,49.86260875,TRUE,43.55103,-96.67041,277.9571785,16.62145623,4,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1254.908922,89.9983718,TRUE,43.50799,-96.79166,1254.908922,41.82890312,9,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1406.134733,89.99817559,TRUE,43.50799,-96.79109,1406.134733,46.86959546,5,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,18.22540546,0,TRUE,43.47889,-96.74734,340.2465169,1.215027031,1,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,18.22540546,0,TRUE,43.47889,-96.74734,340.2465169,1.215027031,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,18.22540546,0,TRUE,43.47889,-96.74734,340.2465169,1.215027031,2,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",10.78982712,227.3937538,TRUE,43.54481,-96.71107,34.46911392,0.719321808,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Street Sander SF829042,"Sanders, Sanders",,,FALSE,43.57033,-96.71496,,,0,TRUE,FALSE
FALSE,5/17/2022 19:56,Street Sander SF829042,"Sanders, Sanders",,,FALSE,43.57033,-96.71496,,,0,TRUE,FALSE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.9353647,0,TRUE,43.54212,-96.72973,10.9353647,0.729024313,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",210.5032914,41.77456082,TRUE,43.55123,-96.67044,210.5032914,14.03355276,6,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",147.744584,9.261743732,TRUE,43.5512,-96.67088,147.744584,9.849638931,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",147.744584,9.261743732,TRUE,43.5512,-96.67088,147.744584,9.849638931,2,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",146.6702538,353.7955222,TRUE,43.5512,-96.67103,146.6702538,9.778016922,6,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",172.8503988,323.3570038,TRUE,43.55118,-96.67136,172.8503988,11.52335992,1,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",177.0474666,312.8992853,TRUE,43.55113,-96.67146,177.0474666,11.80316444,6,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",307.8441749,91.36138415,TRUE,43.50797,-96.7905,1254.908922,20.522945,11,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",682.49033,102.6914312,TRUE,43.50758,-96.78915,1254.908922,45.49935533,8,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,298.8966293,180,TRUE,43.47807,-96.74734,298.8966293,19.92644196,9,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",13.53072629,35.98555342,TRUE,43.43478,-96.77816,35.29290606,0.45102421,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",13.52239032,144.0640381,TRUE,43.54478,-96.71104,13.52239032,0.901492688,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.30317815,89.99999311,TRUE,43.54212,-96.72971,10.9353647,0.35354521,1,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.30317815,89.99999311,TRUE,43.54212,-96.72971,10.9353647,0.35354521,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.30317815,89.99999311,TRUE,43.54212,-96.72971,10.9353647,0.35354521,1,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12.15343217,154.2080439,TRUE,43.54209,-96.72971,12.15343217,0.810228811,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12.15343217,154.2080439,TRUE,43.54209,-96.72971,12.15343217,0.810228811,1,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12.15343217,154.2080439,TRUE,43.54209,-96.72971,12.15343217,0.810228811,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12.15343217,154.2080439,TRUE,43.54209,-96.72971,12.15343217,0.810228811,1,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.30317815,89.99999311,TRUE,43.54212,-96.72971,10.9353647,0.35354521,0,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",483.8468391,216.1872807,TRUE,43.55016,-96.67152,483.8468391,32.25645594,7,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",927.4379703,99.30429385,TRUE,43.50756,-96.78705,927.4379703,61.82919802,9,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1392.955543,96.1789427,TRUE,43.50756,-96.78528,1392.955543,92.8637029,12,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor RMS Excavating Blade 2,Contractor Motor Graders,1159.135302,180,TRUE,43.47489,-96.74734,1159.135302,77.27568679,7,TRUE,TRUE
FALSE,5/17/2022 19:56,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",32.2140936,124.5495385,TRUE,43.43473,-96.77806,32.2140936,2.14760624,2,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",18.2256078,180,TRUE,43.54207,-96.72971,18.2256078,1.214959522,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.9353647,180,TRUE,43.54209,-96.72971,10.9353647,0.728975715,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",84.50603959,352.8149926,TRUE,43.54235,-96.72975,84.50603959,5.633360415,5,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1461.859883,89.99810332,TRUE,43.50756,-96.78154,1461.859883,97.45082881,9,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",117.5127165,224.3844338,TRUE,43.4345,-96.77837,117.5127165,117512.7165,2,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",133.9947945,217.8201434,TRUE,43.43444,-96.77837,133.9947945,133994.7945,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",139.8176537,215.9857558,TRUE,43.43442,-96.77837,139.8176537,139817.6537,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",139.8176537,215.9857558,TRUE,43.43442,-96.77837,139.8176537,139817.6537,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",139.8176537,215.9857558,TRUE,43.43442,-96.77837,139.8176537,139817.6537,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",139.8176537,215.9857558,TRUE,43.43442,-96.77837,139.8176537,139817.6537,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",23.86466308,242.644873,TRUE,43.54475,-96.71112,23.86466308,0.795462254,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",998.8911586,179.090699,TRUE,43.54742,-96.67146,998.8911586,33.29637195,7,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor RMS Excavating Blade 2,Contractor Motor Graders,1100.842236,180.4130417,TRUE,43.47187,-96.74737,1159.135302,36.69474121,7,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",40.09557933,180,TRUE,43.43439,-96.77837,117.5127165,2.673216837,2,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",40.09557933,180,TRUE,43.43439,-96.77837,117.5127165,2.673216837,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",40.09557933,180,TRUE,43.43439,-96.77837,117.5127165,2.673216837,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",48.05108379,189.5130041,TRUE,43.43437,-96.7784,117.5127165,3.203619161,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",40.09557933,180,TRUE,43.43439,-96.77837,117.5127165,2.673216837,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",40.09557933,180,TRUE,43.43439,-96.77837,117.5127165,2.673216837,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",40.09557933,180,TRUE,43.43439,-96.77837,117.5127165,2.673216837,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",40.09557933,180,TRUE,43.43439,-96.77837,117.5127165,2.673216837,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",47.38568458,180,TRUE,43.43437,-96.77837,117.5127165,3.159256255,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",78.77212861,193.6069828,TRUE,43.43429,-96.77844,117.5127165,5.251825363,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",78.77212861,193.6069828,TRUE,43.43429,-96.77844,117.5127165,5.251825363,0,TRUE,FALSE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",878.4904918,359.655355,TRUE,43.54453,-96.72973,878.4904918,29.28399253,7,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1297.707028,359.5333875,TRUE,43.54568,-96.72975,1297.707028,43.25834289,6,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1341.447102,359.5486034,TRUE,43.5458,-96.72975,1341.447102,44.71639393,2,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1472.667831,359.5888278,TRUE,43.54616,-96.72975,1472.667831,49.09056405,8,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1807.988866,359.832547,TRUE,43.54708,-96.72973,1807.988866,60.26830446,5,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",951.5584187,178.886308,TRUE,43.54481,-96.67139,998.8911586,63.43722791,6,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",1232.063285,179.7542585,TRUE,43.54404,-96.67144,1232.063285,82.13755236,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1554.718496,89.99798284,TRUE,43.50756,-96.77568,1554.718496,51.8256774,11,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",2472.717008,90.25107474,TRUE,43.50753,-96.77222,2472.717008,82.42664781,10,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",2600.06481,90.23845499,TRUE,43.50753,-96.77174,2600.06481,86.67171605,2,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor RMS Excavating Blade 2,Contractor Motor Graders,1064.362099,180,TRUE,43.46895,-96.74737,1100.842236,70.95747326,7,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",40.91923115,206.9448884,TRUE,43.43429,-96.77844,40.91923115,2.727948743,0,TRUE,FALSE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12.15333503,334.2090481,TRUE,43.54478,-96.71114,23.86466308,0.405124672,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1100.840246,359.7249813,TRUE,43.54755,-96.72975,1100.840246,73.38934971,7,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1173.804841,359.3551824,TRUE,43.54775,-96.72978,1173.804841,78.25365609,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1173.741955,359.7420638,TRUE,43.54775,-96.72975,1173.741955,78.24946364,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1184.67722,359.7444449,TRUE,43.54778,-96.72975,1184.67722,78.9784813,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1173.741955,359.7420638,TRUE,43.54775,-96.72975,1173.741955,78.24946364,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1173.741955,359.7420638,TRUE,43.54775,-96.72975,1173.741955,78.24946364,0,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",1184.67722,359.7444449,TRUE,43.54778,-96.72975,1184.67722,78.9784813,4,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",291.6580571,181.038151,TRUE,43.54401,-96.67141,951.5584187,19.44387047,1,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",310.1189618,182.4414987,TRUE,43.54396,-96.67144,951.5584187,20.67459745,6,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",419.5998375,182.5263248,TRUE,43.54366,-96.67146,951.5584187,27.9733225,4,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1310.632999,89.99829953,TRUE,43.50756,-96.77074,1554.718496,87.37553324,9,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor RMS Excavating Blade 2,Contractor Motor Graders,1071.651699,180,TRUE,43.46601,-96.74737,1071.651699,71.4434466,8,TRUE,TRUE
FALSE,5/17/2022 19:57,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",34.56656891,32.38412183,TRUE,43.54486,-96.71107,34.56656891,2.304437928,0,TRUE,TRUE
FALSE,5/17/2022 19:58,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",40.87770028,191.1817241,TRUE,43.54744,-96.72978,1100.840246,2.725180019,4,TRUE,TRUE
