heading,vehicleid,objectid1,speedmph,location_timestamp,datetimeprocessed,x,y
359,253,284250004,8,1637981077000,1637981080173,-76.11979945,43.04705629
202,206,284220000,17,1637981078000,1637981080173,-76.14416843,43.05872415
174,270,284250010,13,1637981079000,1637981080174,-76.11689259,43.05694666
33,252,284340000,1,1637981085000,1637981090251,-76.16441297,43.07096909
150,270,284330018,12,1637981085000,1637981090252,-76.11683476,43.05662672
93,219,284210020,5,1637981087000,1637981090251,-76.11452015,43.04820852
355,257,284290004,34,1637981087000,1637981090252,-76.12937108,43.03176797
174,280,284330024,0,1637981087000,1637981090252,-76.17469422,43.02555728
18,286,284320015,5,1637981087000,1637981090249,-76.08870836,43.04355633
357,253,284300014,17,1637981088000,1637981090249,-76.11988512,43.04776696
159,206,284360000,5,1637981089000,1637981090250,-76.14426277,43.0584294
351,253,284260002,11,1637981094000,1637981100315,-76.11988202,43.04807586
0,280,284300001,0,1637981094000,1637981110256,-76.17471298,43.02555896
130,206,284210013,16,1637981095000,1637981100315,-76.14393014,43.05819636
87,270,284270002,20,1637981096000,1637981100315,-76.11594775,43.05661364
91,219,284310003,21,1637981097000,1637981100316,-76.11368451,43.04821056
43,252,284320027,6,1637981098000,1637981100316,-76.16440318,43.07102137
355,257,284260006,31,1637981098000,1637981100317,-76.12950564,43.03324606
192,286,284340009,2,1637981098000,1637981110254,-76.08863893,43.04351152
128,206,284300024,28,1637981106000,1637981110254,-76.14261158,43.05750614
133,270,284230012,6,1637981106000,1637981110256,-76.1150451,43.05703937
8,253,284240012,15,1637981108000,1637981110253,-76.11992484,43.04870684
85,219,284210001,12,1637981109000,1637981110255,-76.11263814,43.04821479
22,252,284270006,8,1637981109000,1637981110256,-76.16417337,43.07126251
350,257,284230000,10,1637981109000,1637981110256,-76.12959815,43.03407138
351,252,284320020,5,1637981114000,1637981120160,-76.16419083,43.07140552
355,257,284360006,19,1637981114000,1637981120159,-76.12961834,43.0344954
84,219,284220004,16,1637981115000,1637981120159,-76.11217863,43.04823719
118,206,284270011,10,1637981117000,1637981120158,-76.14163403,43.05700947
180,270,284310004,11,1637981117000,1637981120168,-76.11507656,43.05644197
2,280,284280000,14,1637981118000,1637981120160,-76.17480218,43.02587283
0,286,284330019,0,1637981118000,1637981120157,-76.08867949,43.04329507
52,253,284330017,19,1637981119000,1637981120158,-76.11942032,43.04945832
56,253,284330021,12,1637981125000,1637981130197,-76.11906644,43.04969911
85,219,284330006,19,1637981126000,1637981130197,-76.1110663,43.04830169
0,252,284370014,0,1637981126000,1637981180210,-76.16416186,43.07126283
356,257,284330004,25,1637981126000,1637981130198,-76.12975625,43.03569501
0,206,284300006,0,1637981128000,1637981130196,-76.14167236,43.0570324
85,286,284360007,5,1637981128000,1637981130195,-76.088538,43.04338633
236,270,284310001,13,1637981129000,1637981130197,-76.11544251,43.05602804
355,280,284260008,24,1637981129000,1637981130198,-76.1748887,43.02688605
256,270,284360010,10,1637981134000,1637981140169,-76.11576765,43.05602496
355,280,284220001,22,1637981135000,1637981140168,-76.1749884,43.02742798
71,253,284240005,16,1637981136000,1637981140167,-76.11863919,43.04994458
86,219,284250011,21,1637981137000,1637981140168,-76.1098093,43.04834747
56,257,284280001,13,1637981137000,1637981140169,-76.12949892,43.03637189
108,286,284360014,14,1637981138000,1637981140166,-76.08797731,43.0432484
56,206,284250012,18,1637981139000,1637981140167,-76.1411113,43.05715153
54,206,284320011,24,1637981145000,1637981150619,-76.14049043,43.05748732
253,270,284330023,20,1637981145000,1637981150621,-76.11687747,43.05583544
85,280,284260005,7,1637981145000,1637981150620,-76.17481637,43.02784481
69,253,284320006,30,1637981147000,1637981150619,-76.11719047,43.05037794
75,257,284300015,18,1637981147000,1637981150621,-76.12828579,43.03638737
86,219,284330002,19,1637981149000,1637981150621,-76.10840726,43.04842699
106,286,284210002,12,1637981149000,1637981150618,-76.08710167,43.04302073
0,257,284420002,0,1637981153000,1637981170203,-76.12831849,43.0363869
86,219,284470007,20,1637981154000,1637981161121,-76.10788,43.04846004
56,206,284470002,10,1637981155000,1637981161121,-76.13953167,43.05791432
111,286,284420020,15,1637981155000,1637981161120,-76.08667577,43.04288124
244,270,284370005,25,1637981156000,1637981161123,-76.11823229,43.0554445
88,280,284430015,10,1637981157000,1637981161122,-76.17400059,43.02791035
69,253,284450011,33,1637981158000,1637981161120,-76.11534284,43.05095016
86,219,284480001,17,1637981166000,1637981170202,-76.10661782,43.04850069
252,270,284450003,22,1637981166000,1637981170202,-76.11956908,43.05518433
109,286,284460002,8,1637981166000,1637981170201,-76.08580466,43.04264078
347,206,284400012,8,1637981167000,1637981170201,-76.13942952,43.05813428
172,280,284380009,8,1637981167000,1637981170203,-76.17377532,43.02773721
64,253,284460001,36,1637981168000,1637981170201,-76.11354476,43.05151648
104,286,284390016,3,1637981172000,1637981180208,-76.08563548,43.04262047
60,253,284460020,36,1637981174000,1637981180209,-76.1125243,43.05189794
174,280,284460003,10,1637981174000,1637981180211,-76.17374642,43.02746332
64,257,284410001,0,1637981175000,1637981180210,-76.128324,43.03636871
245,270,284480016,24,1637981176000,1637981180212,-76.12086251,43.05470096
87,219,284370010,20,1637981177000,1637981180210,-76.10538458,43.04854285
345,206,284440001,9,1637981179000,1637981180209,-76.13990991,43.05870171
102,219,284440000,2,1637981183000,1637981190817,-76.10503351,43.04855073
55,206,284450008,14,1637981184000,1637981190816,-76.1397354,43.05886585
62,253,284470009,37,1637981185000,1637981190814,-76.1105978,43.05262756
86,257,284390002,18,1637981186000,1637981190817,-76.12764866,43.03642612
260,270,284410002,16,1637981187000,1637981190816,-76.12217532,43.05455223
177,280,284480002,12,1637981187000,1637981190816,-76.17371141,43.02685703
144,286,284460019,7,1637981189000,1637981190814,-76.08508522,43.04248044
0,281,284370013,0,1637981191000,1637981250201,-76.16345938,43.01906718
60,206,284420006,26,1637981195000,1637981200160,-76.13862941,43.05941336
174,219,284480017,1,1637981195000,1637981200162,-76.10502077,43.0484248
80,253,284440009,36,1637981195000,1637981200160,-76.10864479,43.05294143
82,257,284440016,28,1637981196000,1637981200163,-76.12623765,43.03650297
165,286,284480009,4,1637981197000,1637981200159,-76.08503915,43.04233694
348,270,284380004,2,1637981198000,1637981200162,-76.12177342,43.05467695
176,280,284400016,15,1637981199000,1637981200161,-76.17366532,43.02617046
0,252,284430009,0,1637981204000,1637981210319,-76.16416465,43.0712491
56,206,284370007,26,1637981205000,1637981210319,-76.13740459,43.06000795
178,280,284420021,10,1637981205000,1637981210321,-76.17364026,43.02588537
161,286,284410014,10,1637981205000,1637981210318,-76.08497952,43.04211086
81,253,284380012,33,1637981206000,1637981210318,-76.10646707,43.05325747
87,257,284440011,30,1637981206000,1637981210321,-76.12471436,43.03650132
181,219,284390003,12,1637981208000,1637981210321,-76.10493777,43.04801748
263,270,284420010,8,1637981209000,1637981210319,-76.12198078,43.054452
174,219,284410016,11,1637981214000,1637981220308,-76.1049104,43.04770855
355,270,284390008,14,1637981215000,1637981220310,-76.12196624,43.05497401
175,286,284410000,7,1637981215000,1637981220307,-76.08476869,43.041633
54,206,284450004,18,1637981216000,1637981220307,-76.13641888,43.06057583
67,253,284450001,30,1637981216000,1637981220307,-76.10485792,43.05354679
175,280,284370018,7,1637981216000,1637981220309,-76.17363253,43.02559282
27,252,284380002,11,1637981217000,1637981220309,-76.16397585,43.07155799
89,257,284430023,7,1637981218000,1637981220309,-76.12322917,43.03664915
176,219,284400001,15,1637981225000,1637981230278,-76.10486492,43.04706809
350,270,284370022,23,1637981225000,1637981230279,-76.12223706,43.0557615
279,286,284390019,6,1637981226000,1637981230276,-76.08503463,43.04153928
45,206,284400000,6,1637981227000,1637981230277,-76.13602147,43.06075689
177,280,284480015,7,1637981227000,1637981230279,-76.17362228,43.02530174
83,257,284480020,22,1637981228000,1637981230279,-76.12245062,43.03666995
37,252,284370009,7,1637981229000,1637981230278,-76.16363182,43.07197455
80,253,284470011,20,1637981229000,1637981230277,-76.10395699,43.05358871
82,253,284400004,25,1637981234000,1637981240175,-76.10327421,43.05363843
86,257,284480019,27,1637981234000,1637981240178,-76.12155213,43.03672483
176,280,284370015,11,1637981234000,1637981240177,-76.17359883,43.02498342
175,219,284430019,9,1637981236000,1637981240178,-76.10486248,43.0464445
10,270,284370008,12,1637981236000,1637981240175,-76.12191375,43.05647041
288,286,284390022,17,1637981236000,1637981240174,-76.08571333,43.04176308
355,206,284430006,20,1637981237000,1637981240176,-76.13594533,43.06146781
23,252,284370020,8,1637981238000,1637981240176,-76.1634934,43.07224812
87,257,284380005,26,1637981245000,1637981250202,-76.11984867,43.03685398
82,253,284410019,32,1637981246000,1637981250199,-76.10130531,43.05385599
96,270,284370012,14,1637981246000,1637981250199,-76.12149468,43.05639071
176,280,284470000,11,1637981246000,1637981250202,-76.17356294,43.02437685
17,252,284460012,8,1637981247000,1637981250200,-76.16334516,43.07252911
288,286,284430012,19,1637981247000,1637981250199,-76.0868557,43.04206561
355,206,284390015,14,1637981248000,1637981250200,-76.13601779,43.0622118
150,219,284420008,3,1637981248000,1637981250201,-76.1048116,43.04613463
71,219,284440002,4,1637981254000,1637981260149,-76.10465882,43.04609774
37,252,284470016,9,1637981255000,1637981260149,-76.16312618,43.07278515
73,257,284390020,1,1637981256000,1637981260150,-76.11911187,43.03687743
78,253,284460010,35,1637981257000,1637981260148,-76.09927741,43.05413885
288,286,284410005,14,1637981257000,1637981260147,-76.08766098,43.04226479
177,280,284420011,12,1637981258000,1637981260150,-76.17348838,43.02375384
267,206,284460014,15,1637981259000,1637981260148,-76.13655723,43.06235185
86,270,284430020,19,1637981259000,1637981260148,-76.12009721,43.05639493
273,206,284440004,16,1637981265000,1637981270279,-76.13708046,43.06235324
80,219,284400002,9,1637981265000,1637981270281,-76.1043756,43.04614094
352,257,284420017,11,1637981267000,1637981270281,-76.11899757,43.03716854
144,252,284420005,2,1637981268000,1637981270280,-76.16291694,43.07283509
85,253,284480013,33,1637981268000,1637981270279,-76.0972887,43.05426257
288,286,284460022,13,1637981268000,1637981270279,-76.08862869,43.04250882
93,270,284430017,9,1637981269000,1637981270281,-76.11942082,43.0563302
175,280,284380011,15,1637981269000,1637981270282,-76.1734484,43.0230895
0,252,284540020,0,1637981278000,1637981460324,-76.16297617,43.07290823
0,269,284570011,0,1637981315000,1637981410179,-76.16686412,43.05005794
0,270,284630004,0,1637981393000,1637981410179,-76.12168717,43.05439269
28,206,284630015,8,1637981394000,1637981400345,-76.14254212,43.06102544
166,219,284520000,2,1637981394000,1637981400346,-76.10810686,43.04737071
359,257,284620010,20,1637981394000,1637981400347,-76.11990559,43.0478783
218,253,284590010,3,1637981396000,1637981400344,-76.0826666,43.05528877
358,280,284570000,14,1637981396000,1637981400347,-76.170689,43.02151217
100,286,284500011,12,1637981396000,1637981400344,-76.09047657,43.04274811
99,286,284540017,13,1637981404000,1637981410176,-76.09006901,43.04270083
82,206,284530011,13,1637981405000,1637981410177,-76.14199913,43.06126635
357,219,284580002,4,1637981406000,1637981410179,-76.1080984,43.04746061
0,253,284510000,0,1637981406000,1637981470416,-76.08268196,43.05525159
354,257,284610014,12,1637981407000,1637981410179,-76.11997847,43.04844722
356,280,284640005,11,1637981408000,1637981410178,-76.17076481,43.02210375
352,280,284610024,10,1637981414000,1637981420177,-76.17079037,43.02238033
103,286,284570005,10,1637981416000,1637981420174,-76.08901381,43.04255734
0,219,284580000,0,1637981417000,1637981430477,-76.10811599,43.04760821
26,257,284600007,20,1637981417000,1637981420177,-76.11983145,43.04924441
87,206,284640011,12,1637981419000,1637981420175,-76.14120827,43.06133229
88,206,284620003,19,1637981425000,1637981430476,-76.14061416,43.06132092
351,280,284600009,9,1637981425000,1637981430478,-76.17079371,43.02264145
11,286,284630018,16,1637981426000,1637981430475,-76.08877009,43.04291336
26,257,284640004,9,1637981429000,1637981430477,-76.1189994,43.04981565
86,206,284490003,13,1637981436000,1637981440180,-76.13967293,43.06136667
105,219,284510009,6,1637981437000,1637981440182,-76.10799396,43.04751961
356,280,284500002,13,1637981437000,1637981440183,-76.17079434,43.0232275
12,286,284570015,16,1637981437000,1637981440180,-76.08856755,43.0437571
71,257,284570002,22,1637981439000,1637981440184,-76.11823901,43.05011951
351,270,284540003,39,1637981439000,1637981440184,-76.12183147,43.05567461
85,219,284610020,12,1637981444000,1637981450216,-76.10763809,43.04753451
68,257,284580001,29,1637981444000,1637981450217,-76.11754075,43.05034622
142,206,284610000,4,1637981447000,1637981450216,-76.1392777,43.0612463
353,280,284580005,12,1637981448000,1637981450217,-76.1708642,43.02379666
29,286,284540019,3,1637981448000,1637981450215,-76.08844324,43.04412673
352,270,284610007,40,1637981449000,1637981450217,-76.12218977,43.05784131
0,206,284630012,0,1637981453000,1637981460322,-76.13924392,43.06122544
3,270,284550000,35,1637981454000,1637981460325,-76.12201683,43.05852736
356,280,284530008,11,1637981454000,1637981460323,-76.17089959,43.02408669
61,257,284520010,27,1637981455000,1637981460324,-76.11584411,43.05089205
87,219,284540006,14,1637981456000,1637981460324,-76.10669585,43.04757912
111,286,284600001,14,1637981459000,1637981460322,-76.08788863,43.04411833
90,270,284540021,19,1637981465000,1637981470419,-76.12069395,43.05827935
81,286,284590005,6,1637981465000,1637981470415,-76.087621,43.04407677
58,257,284520007,4,1637981466000,1637981470419,-76.11519775,43.0511687
83,219,284640016,9,1637981467000,1637981470418,-76.10578484,43.04763015
140,206,284510018,6,1637981468000,1637981470417,-76.13924029,43.06121298
356,280,284640013,10,1637981469000,1637981470418,-76.17092147,43.02466077
88,270,284560005,18,1637981476000,1637981480297,-76.11954837,43.0583025
354,280,284550006,8,1637981476000,1637981480296,-76.17097765,43.02494904
0,286,284630022,0,1637981476000,1637981480293,-76.08756797,43.04423168
149,206,284610001,9,1637981477000,1637981480295,-76.13900876,43.06095482
88,219,284510001,9,1637981477000,1637981480296,-76.10540008,43.04764709
351,257,284630010,20,1637981477000,1637981480297,-76.11517503,43.05170983
88,219,284540015,9,1637981484000,1637981490200,-76.10502952,43.04766699
354,280,284620016,8,1637981484000,1637981490200,-76.17100382,43.02524361
159,206,284500001,8,1637981485000,1637981490198,-76.13887175,43.06066345
79,270,284640006,14,1637981486000,1637981490201,-76.11846894,43.05843747
160,286,284540025,3,1637981487000,1637981490171,-76.08754043,43.04413819
351,257,284540005,21,1637981488000,1637981490201,-76.11538998,43.05269659
0,281,284770009,0,1637981491000,1637981630240,-76.16345938,43.01906718
356,257,284510023,20,1637981494000,1637981500327,-76.11545692,43.05319982
88,219,284560009,10,1637981496000,1637981500326,-76.10417418,43.04771799
330,280,284550009,6,1637981496000,1637981500326,-76.1710872,43.02562718
21,270,284570013,4,1637981497000,1637981500327,-76.11807587,43.05856425
160,206,284630021,1,1637981499000,1637981500324,-76.13864579,43.06049968
260,286,284590003,5,1637981499000,1637981500324,-76.08759993,43.04408697
292,270,284530003,2,1637981502000,1637981510360,-76.11811794,43.05864246
87,219,284570003,4,1637981504000,1637981510359,-76.10380823,43.04774955
11,257,284510011,15,1637981505000,1637981510360,-76.11550575,43.05415192
287,286,284510014,14,1637981505000,1637981510357,-76.08801512,43.04414718
324,280,284630023,11,1637981509000,1637981510359,-76.17154778,43.02607746
0,219,284710013,0,1637981510000,1637981520311,-76.1037456,43.04774903
138,206,284730025,2,1637981512000,1637981520310,-76.13851062,43.06039751
310,280,284780002,14,1637981514000,1637981520313,-76.17181871,43.02628215
278,270,284680011,15,1637981515000,1637981520311,-76.11914036,43.058795
147,257,284670003,13,1637981516000,1637981520313,-76.11484499,43.05414951
305,286,284720013,15,1637981516000,1637981520310,-76.08892269,43.04452228
0,219,284680017,0,1637981524000,1637981530211,-76.10375894,43.04774417
323,280,284730004,11,1637981526000,1637981530209,-76.17229677,43.02677221
162,206,284800007,0,1637981527000,1637981530210,-76.13840813,43.06032128
74,257,284720008,22,1637981527000,1637981530211,-76.11394074,43.0541645
291,286,284790010,12,1637981527000,1637981530207,-76.08939362,43.04470831
301,270,284800018,12,1637981529000,1637981530209,-76.12007722,43.05885324
136,206,284660012,0,1637981538000,1637981540200,-76.1383793,43.06027343
292,286,284730002,22,1637981538000,1637981540199,-76.09043805,43.04499867
88,219,284780003,0,1637981539000,1637981540201,-76.10375498,43.04774288
74,257,284720009,26,1637981539000,1637981540203,-76.1121119,43.05454788
352,270,284710019,7,1637981539000,1637981540203,-76.12004406,43.05949619
0,280,284670002,0,1637981539000,1637981540201,-76.17252118,43.02701264
53,257,284660002,18,1637981544000,1637981550424,-76.11156203,43.0547026
15,270,284710015,8,1637981544000,1637981550424,-76.12000168,43.05964521
138,219,284770013,5,1637981545000,1637981550422,-76.10363195,43.04771354
144,206,284720002,5,1637981546000,1637981550421,-76.13829217,43.0601781
290,286,284700005,15,1637981549000,1637981550422,-76.09165984,43.04538193
309,280,284650009,2,1637981552000,1637981560270,-76.17253287,43.02703457
88,257,284710010,19,1637981555000,1637981560269,-76.11061364,43.05504785
356,270,284710014,17,1637981555000,1637981560269,-76.11991144,43.06046502
175,219,284800019,17,1637981556000,1637981560268,-76.10356837,43.04720488
129,206,284730001,4,1637981559000,1637981560267,-76.13795319,43.05984929
5,286,284660013,17,1637981559000,1637981560267,-76.09177279,43.04583897
73,206,284680016,10,1637981565000,1637981570262,-76.13772479,43.0598751
2,286,284710026,24,1637981565000,1637981570261,-76.09172777,43.04640828
99,257,284760011,11,1637981566000,1637981570264,-76.10988227,43.05505317
176,219,284770007,12,1637981567000,1637981570263,-76.1034752,43.04645523
9,270,284710027,15,1637981567000,1637981570261,-76.11980566,43.06145548
359,270,284790002,14,1637981573000,1637981580167,-76.11993055,43.06194605
52,206,284710012,17,1637981575000,1637981580165,-76.13701889,43.06023203
4,286,284720011,18,1637981576000,1637981580164,-76.09170726,43.04733884
249,219,284800001,10,1637981578000,1637981580166,-76.10366787,43.04624419
0,252,284800005,0,1637981579000,1637981590572,-76.16297617,43.07290823
107,257,284790000,11,1637981579000,1637981580167,-76.10909492,43.05486412
356,280,284710025,6,1637981579000,1637981590574,-76.17278152,43.0274188
9,270,284780009,11,1637981584000,1637981590573,-76.12005238,43.06221135
106,257,284790007,11,1637981585000,1637981590573,-76.10869221,43.0547386
57,206,284690009,13,1637981586000,1637981590572,-76.13621437,43.06062232
70,286,284670010,9,1637981587000,1637981590571,-76.09153429,43.04768231
255,219,284740006,12,1637981589000,1637981590573,-76.10455314,43.04609172
313,219,284800003,8,1637981594000,1637981600399,-76.10479078,43.04612413
136,206,284750006,9,1637981596000,1637981600393,-76.13581458,43.06060771
86,257,284680010,16,1637981596000,1637981600399,-76.10776139,43.0547538
11,270,284680021,11,1637981597000,1637981600395,-76.12008119,43.06281625
348,280,284680009,0,1637981598000,1637981600394,-76.17279374,43.02782698
93,286,284710002,24,1637981598000,1637981600392,-76.0904327,43.04760845
358,270,284690007,9,1637981604000,1637981610156,-76.12006725,43.06308848
0,280,284950001,0,1637981604000,1637981640563,-76.17277663,43.02780157
358,219,284650000,7,1637981606000,1637981610155,-76.10485552,43.0465522
147,206,284700003,18,1637981607000,1637981610154,-76.13523301,43.05990423
29,257,284800024,7,1637981608000,1637981610156,-76.10703269,43.05489384
98,286,284800020,10,1637981609000,1637981610153,-76.08934016,43.0475503
88,270,284700007,4,1637981615000,1637981620341,-76.12000194,43.06333158
0,269,284830002,0,1637981616000,1637981750309,-76.16686412,43.05005794
269,219,284710000,7,1637981617000,1637981620340,-76.10511054,43.04673189
114,286,284720015,8,1637981617000,1637981620338,-76.08898591,43.04744687
126,206,284780006,13,1637981618000,1637981620339,-76.13465673,43.05946787
333,257,284710001,12,1637981619000,1637981620341,-76.10723046,43.05526366
134,206,284710022,7,1637981623000,1637981630239,-76.13447962,43.05935915
263,219,284690008,9,1637981625000,1637981630241,-76.10550256,43.0467107
338,257,284680028,13,1637981625000,1637981630241,-76.10738935,43.05553006
288,286,284840001,1,1637981628000,1637981640561,-76.08872448,43.04739378
137,270,284850000,2,1637981635000,1637981640563,-76.11983862,43.06311614
310,257,284940001,9,1637981636000,1637981640566,-76.10770142,43.05593245
149,206,284820000,11,1637981637000,1637981640562,-76.13439422,43.05898886
264,219,284910004,9,1637981639000,1637981640564,-76.10628111,43.0466614
176,270,284890008,1,1637981645000,1637981650161,-76.12029886,43.06304652
237,286,284840004,1,1637981646000,1637981650160,-76.0889615,43.04740159
153,206,284880012,18,1637981648000,1637981650162,-76.13354433,43.05810457
264,219,284910020,7,1637981648000,1637981650163,-76.10665301,43.04664041
267,257,284870018,3,1637981648000,1637981650163,-76.10822418,43.05602884
247,257,284850009,0,1637981654000,1637981660244,-76.10828684,43.0559998
273,219,284810011,2,1637981656000,1637981660244,-76.10681751,43.04664432
309,286,284910024,9,1637981657000,1637981660241,-76.0890496,43.04753832
179,206,284940019,19,1637981659000,1637981660242,-76.13341169,43.05727541
203,270,284880024,2,1637981659000,1637981660244,-76.12013363,43.06290364
0,257,284870016,0,1637981660000,1637981670226,-76.10830198,43.05598935
174,206,284830005,17,1637981664000,1637981670224,-76.13334489,43.05686439
294,219,284850008,1,1637981664000,1637981670225,-76.10691388,43.04665818
340,280,284910017,2,1637981667000,1637981670225,-76.17278956,43.02782249
270,286,284900006,19,1637981668000,1637981670222,-76.09007816,43.04764365
121,270,284850001,0,1637981669000,1637981670224,-76.11998349,43.06292577
268,219,284930002,2,1637981670000,1637981680170,-76.10702308,43.04663148
280,280,284940018,3,1637981672000,1637981680169,-76.17285397,43.02787169
350,270,284900017,2,1637981674000,1637981680170,-76.1200138,43.06306304
222,206,284910015,12,1637981676000,1637981680168,-76.1334472,43.05624862
273,286,284880027,22,1637981678000,1637981680167,-76.09129181,43.04769148
270,219,284940012,7,1637981683000,1637981690390,-76.10737222,43.04659305
255,270,284950011,8,1637981686000,1637981690389,-76.12033495,43.06285482
232,206,284950010,20,1637981687000,1637981690388,-76.13438903,43.05577164
87,280,284910019,2,1637981688000,1637981700176,-76.1730279,43.02789435
272,286,284900009,23,1637981689000,1637981690388,-76.09263176,43.04774127
0,257,284870015,0,1637981694000,1637981700176,-76.10828668,43.05598953
164,281,284910016,0,1637981695000,1637981700175,-76.16342881,43.01911867
272,286,284900000,16,1637981695000,1637981700172,-76.09329597,43.04776807
0,219,284830009,0,1637981696000,1637981710319,-76.1077984,43.04659581
264,270,284810001,18,1637981697000,1637981700176,-76.12162526,43.06267288
235,206,284880017,16,1637981698000,1637981700173,-76.13527641,43.05533721
0,257,284900005,0,1637981700000,1637981710320,-76.10829941,43.05599706
79,281,284920003,0,1637981700000,1637981710319,-76.16340243,43.01911986
0,253,284910011,0,1637981706000,1637981730270,-76.08268196,43.05525159
264,286,284950009,12,1637981706000,1637981710317,-76.09389956,43.04775774
238,206,284880004,14,1637981708000,1637981710319,-76.13604123,43.0549659
297,270,284840015,8,1637981708000,1637981710318,-76.12249735,43.06285989
0,219,285040002,0,1637981710000,1637981820288,-76.1077854,43.0465982
99,281,284830029,4,1637981713000,1637981720235,-76.16321632,43.01912506
322,270,284840017,9,1637981715000,1637981720238,-76.12268374,43.06296452
262,286,284900010,5,1637981718000,1637981720234,-76.09483359,43.04766919
234,206,284960000,11,1637981719000,1637981720235,-76.13675988,43.05458688
246,280,284840003,1,1637981719000,1637981720239,-76.17268937,43.0279243
190,280,284940025,2,1637981725000,1637981740212,-76.17275312,43.02785201
31,270,284880026,12,1637981726000,1637981730271,-76.12235248,43.06353342
172,281,284890005,0,1637981727000,1637981730272,-76.16311483,43.01908929
257,286,284880008,10,1637981728000,1637981730269,-76.09509187,43.04763468
283,206,284870007,10,1637981729000,1637981730270,-76.13714856,43.05453043
301,206,284950015,19,1637981734000,1637981740211,-76.13756517,43.05471285
90,270,284830001,19,1637981737000,1637981740212,-76.12122394,43.06358881
260,286,284850005,11,1637981738000,1637981740210,-76.0958308,43.04752708
37,281,284940027,4,1637981739000,1637981740212,-76.16288607,43.01913058
38,206,284870000,9,1637981746000,1637981750308,-76.1380289,43.05523703
59,281,284950006,7,1637981746000,1637981750309,-76.16272124,43.01925808
77,270,284830000,8,1637981747000,1637981750310,-76.12030158,43.0636007
0,286,284890009,0,1637981749000,1637981750307,-76.09594249,43.04741061
179,280,284980000,7,1637981752000,1637981760424,-76.17274385,43.02764767
55,206,285090009,9,1637981754000,1637981760425,-76.13767305,43.05539867
57,270,285020012,4,1637981755000,1637981760426,-76.12012985,43.06368289
49,281,284990012,2,1637981755000,1637981760425,-76.16243261,43.0193981
140,286,285010010,4,1637981759000,1637981760425,-76.09591518,43.04741776
23,270,284970004,3,1637981763000,1637981770574,-76.1200642,43.06378687
101,286,284990024,4,1637981765000,1637981770573,-76.09580837,43.04736625
75,281,285050005,5,1637981766000,1637981770575,-76.16237412,43.01943088
50,206,285050004,7,1637981768000,1637981770574,-76.13704386,43.0557168
173,280,285080004,10,1637981768000,1637981770573,-76.17273178,43.02718394
161,270,285110016,4,1637981774000,1637981780327,-76.12005057,43.06350006
169,280,285030003,11,1637981774000,1637981780328,-76.17269585,43.02690475
44,252,285070002,4,1637981775000,1637981780328,-76.16295323,43.07288465
65,206,285070015,13,1637981776000,1637981780326,-76.13666566,43.05583526
133,281,285040005,12,1637981777000,1637981780327,-76.16182337,43.01918426
61,286,285000015,9,1637981777000,1637981780326,-76.09514531,43.04747115
177,280,285110008,8,1637981781000,1637981790387,-76.17266596,43.02660614
140,270,284990013,3,1637981784000,1637981790387,-76.12008646,43.06365518
65,286,285020017,11,1637981785000,1637981790385,-76.09485068,43.04763416
50,206,285000012,12,1637981787000,1637981790386,-76.13607124,43.05623964
34,252,285030004,14,1637981787000,1637981790387,-76.16256553,43.07338381
153,281,285120006,1,1637981789000,1637981790387,-76.1615719,43.01886712
165,270,285070017,2,1637981795000,1637981800170,-76.12002277,43.06354033
0,281,285040003,0,1637981795000,1637981800170,-76.16154917,43.01886688
18,252,285030005,14,1637981797000,1637981800169,-76.16247373,43.07385969
174,280,285110013,6,1637981797000,1637981800170,-76.17264391,43.02632543
83,286,285090008,7,1637981797000,1637981800168,-76.09395806,43.04772278
55,206,284990014,14,1637981799000,1637981800169,-76.13531548,43.05661354
40,206,285050018,12,1637981805000,1637981810164,-76.13504844,43.05684734
332,270,285060002,3,1637981806000,1637981810166,-76.12020831,43.06373915
174,280,285050012,8,1637981808000,1637981810166,-76.1726019,43.02602667
151,281,285110011,3,1637981808000,1637981810166,-76.16155918,43.01886299
93,286,285030011,24,1637981808000,1637981810164,-76.09290267,43.04770237
25,252,285110014,14,1637981809000,1637981810165,-76.16204073,43.07433387
92,286,285090022,22,1637981814000,1637981820285,-76.09210051,43.04768343
43,252,285000010,4,1637981815000,1637981820287,-76.16187354,43.0743514
62,206,285000011,8,1637981816000,1637981820287,-76.13431751,43.05706842
157,281,285010013,9,1637981816000,1637981820288,-76.16143275,43.01865142
218,270,285050014,1,1637981817000,1637981820289,-76.12044295,43.06377907
0,280,284990020,0,1637981819000,1637981820289,-76.17258367,43.02592873
23,252,285050013,5,1637981822000,1637981830230,-76.16187087,43.07444818
179,270,285120000,2,1637981823000,1637981850227,-76.12038061,43.06363671
177,286,285080003,5,1637981825000,1637981830230,-76.09161462,43.04754059
59,206,285120011,7,1637981826000,1637981830231,-76.13399713,43.05724286
159,281,285110002,19,1637981827000,1637981830232,-76.1609902,43.01793409
33,252,285090020,8,1637981831000,1637981840160,-76.16168962,43.07472521
156,280,285070008,4,1637981831000,1637981840160,-76.17257624,43.02590771
186,286,284980008,12,1637981837000,1637981840157,-76.09170159,43.04695772
355,206,285110019,0,1637981839000,1637981840158,-76.13382293,43.05732194
158,281,285000013,24,1637981839000,1637981840160,-76.16045233,43.01691755
0,280,285090005,0,1637981843000,1637981860350,-76.17245627,43.0256921
0,206,285060001,0,1637981845000,1637981850226,-76.13380872,43.05733134
