OID_,Device,Device_Group,datetimerecorded,Speed,Longitude,Latitude,Ignition,Aux1,Valid,Valid_GPS,datetime1
15107,Street Sander SF829035,"Sanders, Sanders",12/10/2021 9:09:20 PM,0,-96.715090000000004,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:09:20
15108,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:09:21 PM,0,-96.728350000000006,43.552590000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:21
15109,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:09:24 PM,1,-96.728350000000006,43.552590000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:24
15110,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:09:26 PM,0,-96.711140000000000,43.544010000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:26
15111,Street Sander SF829035,"Sanders, Sanders",12/10/2021 9:09:27 PM,0,-96.715090000000004,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:09:27
15112,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:09:35 PM,4,-96.711449999999999,43.446010000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:35
15113,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:09:36 PM,7,-96.801820000000006,43.509580000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:36
15114,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:09:40 PM,14,-96.728350000000006,43.553049999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:40
15115,Street Sander SF829030,"Sanders, Sanders",12/10/2021 9:09:43 PM,0,-96.716440000000006,43.571129999999997,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:09:43
15116,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:09:46 PM,11,-96.728369999999998,43.553359999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:46
15117,Street Sander SF829035,"Sanders, Sanders",12/10/2021 9:09:54 PM,0,-96.715090000000004,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:09:54
15118,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:09:55 PM,0,-96.728369999999998,43.553539999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:55
15119,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:09:56 PM,1,-96.728369999999998,43.553539999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:56
15120,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:09:56 PM,1,-96.711140000000000,43.544010000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:09:56
15121,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:10:00 PM,6,-96.711219999999997,43.544010000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:00
15122,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:10:01 PM,8,-96.802760000000006,43.509779999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:01
15123,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:10:04 PM,5,-96.728390000000005,43.553669999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:04
15124,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:10:04 PM,0,-96.788330000000002,43.467440000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:04
15125,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:10:07 PM,10,-96.711399999999998,43.543860000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:07
15126,Fleet Fuel Truck SF720021,Fleet,12/10/2021 9:10:08 PM,0,-96.716260000000005,43.570839999999997,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:10:08
15127,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:10:10 PM,0,-96.728390000000005,43.553739999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:10
15128,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:10:13 PM,1,-96.728390000000005,43.553739999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:13
15129,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:10:13 PM,11,-96.711449999999999,43.543579999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:13
15130,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:10:24 PM,8,-96.711449999999999,43.543120000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:24
15131,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 9:10:26 PM,5,-96.671329999999998,43.530749999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:26
15132,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:10:29 PM,7,-96.803939999999997,43.509760000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:29
15133,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:10:29 PM,4,-96.711529999999996,43.445070000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:29
15134,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:10:32 PM,7,-96.728369999999998,43.553379999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:32
15135,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:10:33 PM,14,-96.711449999999999,43.542710000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:33
15136,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:10:38 PM,4,-96.711349999999996,43.444969999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:38
15137,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:10:53 PM,8,-96.728319999999997,43.552740000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:10:53
15138,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:10 PM,0,-96.728319999999997,43.552489999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:10
15139,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:11:12 PM,4,-96.710530000000006,43.444969999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:12
15140,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:13 PM,1,-96.728350000000006,43.552509999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:13
15141,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:11:15 PM,9,-96.805729999999997,43.509039999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:15
15142,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:18 PM,4,-96.728390000000005,43.552540000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:18
15143,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:11:18 PM,14,-96.711429999999993,43.540100000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:18
15144,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:22 PM,0,-96.728420000000000,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:22
15145,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:23 PM,2,-96.728420000000000,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:23
15146,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:25 PM,0,-96.728449999999995,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:25
15147,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:28 PM,1,-96.728420000000000,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:28
15148,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:29 PM,0,-96.728420000000000,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:29
15149,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:33 PM,1,-96.728420000000000,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:33
15150,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:36 PM,0,-96.728420000000000,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:36
15151,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:38 PM,1,-96.728420000000000,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:38
15152,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:11:39 PM,19,-96.711429999999993,43.538690000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:39
15153,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:40 PM,0,-96.728390000000005,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:40
15154,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:11:41 PM,1,-96.728390000000005,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:41
15155,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:11:43 PM,0,-96.788219999999995,43.467469999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:43
15156,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:11:46 PM,4,-96.710449999999994,43.445610000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:46
15157,Sander SF829027,"Sanders, Sanders",12/10/2021 9:11:48 PM,0,-96.716639999999998,43.571129999999997,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:11:48
15158,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:11:53 PM,14,-96.711399999999998,43.537770000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:11:53
15159,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:00 PM,4,-96.710710000000006,43.445790000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:00
15160,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:03 PM,0,-96.710729999999998,43.445810000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:03
15161,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:12:04 PM,7,-96.807860000000005,43.508809999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:04
15162,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:04 PM,0,-96.710729999999998,43.445810000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:04
15163,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 9:12:05 PM,6,-96.671360000000007,43.532879999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:05
15164,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:05 PM,1,-96.710729999999998,43.445810000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:05
15165,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:07 PM,0,-96.710729999999998,43.445810000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:07
15166,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:09 PM,1,-96.710710000000006,43.445790000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:09
15167,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:17 PM,6,-96.710530000000006,43.445740000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:17
15168,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:21 PM,18,-96.711370000000002,43.535850000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:21
15169,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:25 PM,6,-96.710430000000002,43.445580000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:25
15170,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:35 PM,12,-96.711370000000002,43.534999999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:35
15171,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:12:39 PM,8,-96.809299999999993,43.508400000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:39
15172,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:42 PM,7,-96.710400000000007,43.445140000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:42
15173,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:12:47 PM,3,-96.726939999999999,43.552560000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:47
15174,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:12:52 PM,0,-96.710400000000007,43.444969999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:52
15175,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:12:54 PM,7,-96.809880000000007,43.508400000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:12:54
15176,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:13:04 PM,6,-96.726839999999996,43.552329999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:04
15177,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:13:07 PM,0,-96.810209999999998,43.508400000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:07
15178,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:13:18 PM,19,-96.711349999999996,43.531930000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:18
15179,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:13:19 PM,1,-96.810209999999998,43.508400000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:19
15180,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:13:22 PM,9,-96.726879999999994,43.551690000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:22
15181,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:13:22 PM,0,-96.788250000000005,43.467469999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:22
15182,Street Sander SF829031,"Sanders, Sanders",12/10/2021 9:13:31 PM,0,-96.716319999999996,43.571249999999999,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:13:31
15183,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:13:34 PM,0,-96.726879999999994,43.551409999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:34
15184,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:13:38 PM,1,-96.726879999999994,43.551409999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:38
15185,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:13:40 PM,18,-96.711349999999996,43.530239999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:40
15186,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:13:42 PM,2,-96.810680000000005,43.508400000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:42
15187,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 9:13:44 PM,6,-96.671360000000007,43.535100000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:44
15188,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:13:51 PM,6,-96.810730000000007,43.508560000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:51
15189,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:13:52 PM,12,-96.726810000000000,43.551850000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:52
15190,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:13:56 PM,0,-96.710430000000002,43.444940000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:56
15191,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:13:57 PM,0,-96.810749999999999,43.508609999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:57
15192,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:13:58 PM,0,-96.810749999999999,43.508609999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:58
15193,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:13:59 PM,1,-96.810749999999999,43.508609999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:13:59
15194,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:14:00 PM,6,-96.711349999999996,43.529290000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:00
15195,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:14:01 PM,12,-96.726780000000005,43.552280000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:01
15196,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:14:14 PM,0,-96.726839999999996,43.552639999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:14
15197,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:14:16 PM,10,-96.711320000000001,43.528829999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:16
15198,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:14:18 PM,0,-96.810649999999995,43.508400000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:18
15199,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:14:19 PM,2,-96.726839999999996,43.552639999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:19
15200,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:14:19 PM,1,-96.810649999999995,43.508400000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:19
15201,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:14:26 PM,6,-96.726860000000002,43.552509999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:26
15202,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:14:33 PM,9,-96.810810000000004,43.508119999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:33
15203,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:14:43 PM,6,-96.726860000000002,43.552079999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:43
15204,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:14:43 PM,9,-96.810810000000004,43.507759999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:43
15205,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:14:52 PM,17,-96.810829999999996,43.507249999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:52
15206,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:14:52 PM,0,-96.714960000000005,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:14:52
15207,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:14:57 PM,9,-96.711370000000002,43.527220000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:14:57
15208,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:14:59 PM,0,-96.714960000000005,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:14:59
15209,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:15:01 PM,0,-96.788280000000000,43.467500000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:01
15210,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:15:09 PM,6,-96.711370000000002,43.526780000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:09
15211,Street Sander SF829034,"Sanders, Sanders",12/10/2021 9:15:09 PM,0,-96.715029999999999,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:15:09
15212,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:15:13 PM,16,-96.810850000000002,43.505839999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:13
15213,Street Sander SF829034,"Sanders, Sanders",12/10/2021 9:15:16 PM,0,-96.715029999999999,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:15:16
15214,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:15:17 PM,21,-96.810850000000002,43.505540000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:17
15215,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:15:17 PM,1,-96.788250000000005,43.467520000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:17
15216,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:15:19 PM,10,-96.711370000000002,43.526400000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:19
15217,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 9:15:23 PM,6,-96.671360000000007,43.537179999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:23
15218,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:15:27 PM,0,-96.714960000000005,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:15:27
15219,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 9:15:35 PM,0,-96.710369999999998,43.444940000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:35
15220,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:15:36 PM,0,-96.788300000000007,43.467619999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:36
15221,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:15:38 PM,1,-96.788300000000007,43.467619999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:38
15222,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:15:40 PM,0,-96.788300000000007,43.467649999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:40
15223,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:15:43 PM,12,-96.810829999999996,43.503670000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:43
15224,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:15:43 PM,1,-96.788300000000007,43.467649999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:43
15225,Street Sander SF829034,"Sanders, Sanders",12/10/2021 9:15:43 PM,0,-96.715029999999999,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:15:43
15226,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:15:47 PM,10,-96.726860000000002,43.550080000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:47
15227,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:15:54 PM,0,-96.726860000000002,43.549930000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:54
15228,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:15:57 PM,1,-96.726860000000002,43.549930000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:57
15229,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:15:58 PM,18,-96.810810000000004,43.502690000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:15:58
15230,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:16:01 PM,7,-96.726860000000002,43.549999999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:01
15231,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:16:08 PM,0,-96.788120000000006,43.467599999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:08
15232,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:16:12 PM,12,-96.810810000000004,43.501849999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:12
15233,Street Sander SF829033,"Sanders, Sanders",12/10/2021 9:16:16 PM,0,-96.714979999999997,43.570349999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:16:16
15234,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:16:22 PM,11,-96.726860000000002,43.550820000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:22
15235,Street Sander SF829024,"Sanders, Sanders",12/10/2021 9:16:25 PM,0,-96.716639999999998,43.571129999999997,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:16:25
15236,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 9:16:36 PM,10,-96.711320000000001,43.523330000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:36
15237,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:16:39 PM,0,-96.726879999999994,43.551160000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:39
15238,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 9:16:40 PM,1,-96.726879999999994,43.551160000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:40
15239,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 9:16:40 PM,0,-96.788120000000006,43.467599999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:40
15240,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 9:16:47 PM,7,-96.810879999999997,43.500390000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:16:47
15241,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 9:17:02 PM,5,-96.671390000000002,43.539230000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:17:02
